,기준일,hour,발전제한량,HVDC,LNG(MWh),풍력(MWh),태양광(MWh),중유(MWh),경유(MWh),바이오중유(MWh),demand,solar_predict,total,demand_3,demand_5,demand_8,demand_10,demand_15,total_3,total_5,total_8,total_10,total_15,wind_3,wind_5,wind_8,wind_10,wind_15,solar_3,solar_5,solar_8,solar_10,solar_15
0,2022-09-01,1,0,93.612,173.27,2.14,0,26.01,0,181.76,692.027,0,474.652,666.6491161,630.5987703,596.9666908,622.7945935,740.5765513,461.2522545,472.7137713,511.4135996,525.0772555,523.2425331,86.23164026,21.58145003,119.8298172,119.5104817,74.52299988,0,0,0,0,0
1,2022-09-01,2,0,93.569,155.92,3.4,0.06,26,0,181.85,654.147,0,457.339,633.2077322,615.1120822,630.321197,752.3433066,590.1302824,448.3161603,367.3291556,456.421726,455.3612724,544.3025977,74.9726455,47.94289964,45.03516711,109.0187236,7.204456413,0,0,0,0,0
2,2022-09-01,3,0,93.59,155.8,5.52,0.06,26.01,0,181.83,628.691,0,457.23,602.2227348,601.8115219,567.1153758,561.5348184,299.024451,419.0059409,401.526418,338.3037804,205.8104331,558.5738961,24.65919778,39.70662197,87.2949789,35.23455082,50.65665828,0,0,0,0,0
3,2022-09-01,4,0,93.597,155.79,8.65,0.06,26.01,0,181.81,611.473,0,457.207,610.6670297,542.177935,572.403482,617.6027205,679.0337813,382.5877233,429.9360368,219.5926481,434.8232236,153.1739646,53.1652916,61.92598684,7.453827878,46.10601649,26.07022424,0,0,0,0,0
4,2022-09-01,5,0,93.585,155.89,15.33,0.03,26.01,0,181.73,605.122,0,457.215,573.3772969,553.3049835,605.1135366,393.976825,591.2834576,388.2723367,422.2824649,385.2061811,605.6962163,374.9611568,60.37324844,26.48780786,0,0,142.1931887,0,0,0,0,0
5,2022-09-01,6,0,81.139,155.85,40.04,0.01,26,0,181.65,614.005,0,444.639,634.5801334,565.7621085,436.9501801,667.8813362,884.4878616,411.1731992,413.7757709,410.2051836,618.6700646,446.9397739,52.52227667,77.5467217,26.8689874,2.093619983,0,0,0,0,0,0
6,2022-09-01,7,0,71.646,164.18,66.3,1.29,26,0,181.52,645.616,9.394643381,443.346,604.2385099,656.5856088,658.3354567,573.3535709,748.6323038,358.7803798,506.169532,521.227383,420.4333908,400.5971506,41.12094385,59.55485522,30.41412866,118.8678155,0,0,0,0,0,0
7,2022-09-01,8,0,62.771,195.79,64.36,15.28,26.01,0,181.45,704.919,25.48368108,466.021,724.4819014,641.5877966,749.4541901,692.2890803,633.0747499,436.7328982,538.727105,671.6065929,291.7228938,237.0807507,48.92674727,39.56897147,25.55158537,133.2095147,34.80890847,0,0,0,0,0
8,2022-09-01,9,0,62.783,197.4,85.6,47.31,26.01,0,181.6,764.645,53.01462146,467.793,686.704797,735.5488463,586.3880988,807.3272222,531.3652939,433.664457,511.0900184,415.0575849,552.4120451,702.4251504,51.70768006,64.62209149,81.33234003,27.46642923,68.64840776,40.4267037,21.00801499,12.82552985,2.788739354,0
9,2022-09-01,10,0,62.783,187.23,70.3,96.75,26,0,181.52,791.109,86.06803408,457.533,817.3604299,739.1695547,770.8284656,750.875227,830.6549161,372.8124453,394.5810782,381.7912044,566.4376499,343.4835987,59.94718169,17.74604706,26.88711383,0,149.9676549,76.46478968,57.04610097,48.86361582,38.82682533,8.716453855
10,2022-09-01,11,0,62.687,155.85,120.74,96.84,26.01,0,181.65,810.362,122.8604786,426.197,749.1431358,776.1648738,759.9885034,883.7631446,628.2473609,474.8374664,471.030094,563.7154383,658.3118379,570.5794883,45.3192767,59.82382175,76.66710007,79.09653861,77.1464036,88.29347034,68.87478163,60.69229649,50.65550599,20.54513452
11,2022-09-01,12,0,47.15,155.75,137.55,152.78,13.33,0,168.75,771.242,149.604408,384.98,779.4930639,781.5749484,819.1410965,555.9322769,798.4487342,483.3734062,465.2651598,488.8432256,281.3391146,556.5812757,92.03611633,97.11375328,143.6218246,62.03789043,74.76950115,88.25868362,68.83999491,60.65750977,50.62071928,20.5103478
12,2022-09-01,13,0,57.44,97.69,90.9,193.82,0,0,163.66,730.419,134.7441551,318.79,777.8693275,795.8220933,910.3181325,885.7942341,717.9147936,460.6446745,481.6792672,477.8318414,527.2662159,693.8560137,85.29708044,46.25680848,62.79477359,6.94346887,72.28690125,90.83290879,71.41422008,63.23173494,53.19494445,23.08457297
13,2022-09-01,14,0,62.779,77.85,120.67,152.71,0,0,212.85,784.576,95.87978364,353.479,827.1461989,833.4651168,903.131572,837.2738356,640.5177138,491.3554032,596.8653637,495.623051,535.4750426,449.0511519,80.82673857,38.71716734,72.30859834,137.760584,0,54.10572881,34.6870401,26.50455496,16.46776447,0
14,2022-09-01,15,0,53.645,110,126.02,116.84,0,0,252.42,820.218,104.1748907,416.065,842.1885587,875.7453401,853.5840223,849.4521097,847.8122013,525.1450181,574.3560505,558.6974487,447.4799268,584.997023,109.0250911,55.73286765,107.9937763,55.11378601,136.5686122,14.89941025,0,0,0,0
15,2022-09-01,16,0,76.188,119.15,97.43,71.96,6.17,0,252.61,837.389,98.68269114,454.118,774.6258842,843.2842917,854.4986135,905.1277627,616.7299394,503.3538819,503.1568566,542.9068947,407.8019486,500.753938,57.80534775,61.31535356,77.90778014,109.7525855,63.52186872,16.19361827,0,0,0,0
16,2022-09-01,17,0,88.542,124.36,82.15,43.67,23.14,0,252.72,856.266,47.54891435,488.762,820.6276628,842.1580011,706.1101426,845.7872939,705.0294512,527.359469,566.1178962,582.7693958,564.9197936,521.7797829,60.43687111,42.32756044,6.534603884,29.62863226,13.66617413,16.29171216,0,0,0,0
17,2022-09-01,18,0,98.191,161.91,92.11,28.57,26,0,228.75,855.244,27.82359437,514.851,826.3657393,927.2127709,828.1085427,819.4965316,962.1216636,503.0579845,529.6706613,497.8278559,483.3489623,411.5196286,98.6281126,57.06648987,67.18107181,76.90907235,43.71849334,13.61788795,0,0,0,0
18,2022-09-01,19,0,98.802,229.99,97.37,9.89,26.01,0,209.09,867.101,7.047860432,563.892,834.1126925,777.4266243,824.9579105,773.334624,1112.080788,561.2299609,525.043087,447.9564073,509.1210367,624.6091997,67.47387195,101.7585049,85.63734887,123.954168,84.41546679,7.140956473,0,0,0,0
19,2022-09-01,20,0,98.704,235.11,103.19,6.67,26,0,209.1,875.55,0.515063448,568.914,811.5901256,798.6438572,961.3453061,695.7137955,1147.197227,551.0004794,529.7313353,483.8251748,555.3703921,551.8703955,71.71691951,62.69131933,137.0531107,120.119523,0,0,0,0,0,0
20,2022-09-01,21,0,96.644,235.3,107.85,6.05,26.01,0,209.17,851.989,0,567.124,785.3399453,840.4062917,905.8709207,762.933452,685.2928268,551.8720106,558.5526129,634.5059589,500.2003324,321.978009,116.1440472,141.2150914,0,102.5820452,187.2775441,0,0,0,0,0
21,2022-09-01,22,0,84.998,235.45,103.77,3.32,26,0,206.01,803.25,0,552.458,783.5305121,798.0017184,725.7769198,750.6588032,880.9730265,534.0279501,500.5322424,481.2320635,457.5668244,456.9336131,99.42793156,111.1322603,119.9121477,78.5452445,77.16514027,0,0,0,0,0
22,2022-09-01,23,0,78.17,220.78,95.08,0.72,26.01,0,183.55,753.865,0,508.51,759.4107983,721.7249057,724.4973981,662.148979,890.9762897,470.4963011,471.727055,244.241021,500.3736545,371.0649434,79.30777505,72.94676533,59.41294198,112.8020027,140.6714241,0,0,0,0,0
23,2022-09-01,24,0,78.136,179.58,81.61,0.08,26.01,0,183.57,618.73,0,467.296,694.0030987,611.8018213,702.1013291,662.5833697,739.115587,492.8147603,396.3308854,576.6820488,444.4269364,103.1251371,79.11659745,73.52252966,9.67463281,150.5453982,271.1177844,0,0,0,0,0
24,2022-09-02,1,0,64.934,155.83,90.82,0,26,0,183.66,662.424,0,430.424,672.3439516,734.9433527,775.7972324,679.3881532,569.0501104,403.5455779,430.894129,398.7459849,510.3768843,398.2068788,93.19905796,116.1544048,68.88146876,18.43599026,191.8532334,0,0,0,0,0
25,2022-09-02,2,0,70.538,155.73,70.91,0.07,5.36,0,183.2,627.209,0,414.828,589.2038457,611.6223338,489.4626846,673.8549282,627.8416002,427.6373274,389.7657598,369.9961303,318.4031173,590.6604727,74.71858748,57.15564864,2.259244815,0,79.99585752,0,0,0,0,0
26,2022-09-02,3,0,82.879,155.81,36.57,0.06,0,0,183.15,600.512,0,421.839,597.7746487,584.0112814,622.5893211,751.0139713,642.8836275,337.643035,410.04886,265.8831082,480.9721876,321.7763855,101.7304583,78.06792823,40.943399,99.31032507,191.5713054,0,0,0,0,0
27,2022-09-02,4,0,71.947,155.83,49.99,0.02,0,0,183.14,584.338,0,410.917,622.4120048,585.2326278,665.421965,543.4789275,592.2968437,369.5309376,423.1730501,390.9229759,479.0891732,81.66845338,113.3565596,100.5406746,87.29732663,93.51644055,29.81412369,0,0,0,0,0
28,2022-09-02,5,0,62.772,155.86,46.37,0,0,0,183.1,580.851,0,401.732,590.567137,582.6341449,450.7277958,576.3088305,376.2031849,353.0318389,418.5941996,316.7666552,647.4986711,378.0184723,113.8019161,149.6056498,59.36422787,114.0743822,80.52051514,0,0,0,0,0
29,2022-09-02,6,0,68.773,155.8,48.38,0.01,0,0,182.98,594.962,0,407.553,573.8878961,535.3465849,555.2840278,586.9322592,341.063198,359.8882084,287.546272,295.4908617,427.8424879,414.8115375,106.4727127,84.85707283,126.9116138,106.6037574,42.69436345,0,0,0,0,0
30,2022-09-02,7,0,73.114,155.76,59.45,2.71,0,0,183.01,624.474,9.394643381,411.884,642.6387609,552.2468797,514.3263556,619.777488,713.2712771,402.901257,388.6387763,343.1043256,347.4737625,440.3909535,85.19637628,65.9418309,75.95521369,59.60400254,34.70163996,31.24898992,66.56684903,130.4061373,166.4632818,274.6347154
31,2022-09-02,8,0,73.01,155.81,57.88,27.21,18.18,0,182.95,673.518,25.48368108,429.95,665.419922,703.8531526,585.3970796,654.1917947,752.1462837,396.2901654,367.206235,376.1894634,395.5796414,143.6161649,96.66722339,90.32215041,81.09344118,140.7529652,37.12108018,31.52846947,66.84632857,130.6856169,166.7427614,274.9141949
32,2022-09-02,9,0,73.003,155.89,63.3,60.97,26.02,0,182.91,727.987,53.01462146,437.823,726.244807,717.7652421,845.186104,750.7914901,639.4651535,432.2387453,426.5967153,450.6149188,361.2776324,248.6755225,106.283806,109.8483648,149.9669079,91.56668287,105.810704,38.20854073,73.52639984,137.3656881,173.4228327,281.5942662
33,2022-09-02,10,0,73.039,155.84,49.35,84.05,26.01,0,190.38,769.35,86.06803408,445.269,808.1834054,802.6052449,768.1046059,956.9279488,879.317448,428.5567695,422.4436418,457.9368215,689.0248669,689.1885181,110.5614587,124.7984969,134.0859511,49.59905152,58.91892092,52.93404969,88.2519088,152.0911971,188.1483416,296.3197751
34,2022-09-02,11,0,73.108,155.84,59.85,94.1,26,0,207.58,784.715,122.8604786,462.528,819.2856141,777.9962439,801.9826518,852.9618935,814.144918,450.316266,529.5737222,469.8743947,488.7875796,251.6550194,98.69543467,74.14491932,107.359058,156.8259229,109.3424012,47.89921721,83.21707632,147.0563646,183.1135091,291.2849427
35,2022-09-02,12,0,69.44,155.86,75.87,99.23,26.01,0,208.07,785.857,149.604408,459.38,830.4907088,776.279302,892.4066347,822.6953066,927.6825568,430.9590945,457.4997924,446.7931284,531.5820672,647.0132111,85.17119143,98.76356227,103.8436427,86.26633544,8.117589342,53.02137702,88.33923613,152.1785244,188.2356689,296.4071025
36,2022-09-02,13,0,71.867,155.86,73.05,81.35,26,0,207.99,797.323,134.7441551,461.717,801.4791269,816.8018565,906.5188963,878.7708831,809.8883786,453.3606895,426.2325792,470.6597819,418.7721658,288.3408061,101.4836834,108.5468282,142.6454296,156.9446816,27.77437042,42.56027413,77.87813324,141.7174215,177.7745661,285.9459996
37,2022-09-02,14,0,93.473,155.98,67.98,48.76,26,0,216.07,829.058,95.87978364,491.523,842.0602183,837.5637296,915.4727685,813.731748,885.2971308,499.1883128,534.5629039,540.0750564,359.4133364,541.9209688,120.0610387,98.67430077,117.2568497,146.3228083,109.1301371,37.55232801,72.87018712,136.7094754,172.7666199,280.9380535
38,2022-09-02,15,0,93.67,155.87,92.14,33.42,26,0.12,232.99,832.658,104.1748907,508.65,835.6723714,864.3905497,830.0609761,865.6642941,1020.507946,494.7427839,454.6041587,408.0835223,415.2592217,750.0372537,128.6539226,109.9151755,130.9189374,79.16355718,40.60771274,40.34193886,75.65979797,139.4990863,175.5562308,283.7276643
39,2022-09-02,16,0,93.688,155.85,68.4,28.37,25.99,2.62,235.04,825.178,98.68269114,513.188,773.8582609,836.8546889,926.3218981,919.9896467,686.6220979,509.2653241,448.573417,503.9202225,458.5817373,522.9748816,78.54407639,68.26293075,71.21351811,19.91065283,173.8602751,40.1421265,75.45998561,139.2992739,175.3564184,283.527852
40,2022-09-02,17,0,93.668,155.88,48.86,25.07,25.99,5.57,237.76,820.63,47.54891435,518.868,822.8769439,768.4066524,859.1563127,707.1852464,562.3707746,418.9579215,517.2653431,425.0072863,506.9269273,593.4087317,41.09618169,2.441241903,61.20580277,92.61341462,18.28386228,47.06900796,82.38686707,146.2261554,182.2832999,290.4547334
41,2022-09-02,18,0,93.72,156.02,77.09,20.05,26.42,11.21,211.92,829.217,27.82359437,499.29,786.5847882,723.7725859,893.3500541,818.2401266,784.5785762,468.0562043,422.1335484,496.8124663,464.1482565,750.8369175,55.3220719,72.47699988,80.86001862,0,118.6180446,29.41128166,64.72914077,128.5684291,164.6255736,272.7970071
42,2022-09-02,19,0,93.613,155.79,70.38,5.41,26.49,58.22,204.66,834.955,7.047860432,538.773,833.6408891,854.5494235,791.6269414,798.2717699,910.7938809,534.6730603,525.6887859,725.463756,656.0607477,725.1989378,90.87823944,75.65920741,120.6356572,22.5808323,115.0537838,31.86329677,67.18115587,131.0204442,167.0775887,275.2490222
43,2022-09-02,20,0,93.654,155.88,90.08,3.57,26,69.17,197,839.483,0.515063448,541.704,831.9221139,781.5427116,820.6618591,886.784913,731.4228057,517.4591075,503.1134425,494.4100401,543.0358552,541.8433628,64.1267633,77.74135122,112.2401435,89.05335543,0,0,0,0,0,0
44,2022-09-02,21,0,93.47,155.87,111.89,1.11,26,70.18,194.02,820.089,0,539.54,781.6436526,755.029655,870.2710277,854.1264856,780.4029093,500.5177121,465.5474742,438.9322689,376.529986,466.7722092,113.6400233,125.819018,72.7347287,167.4684386,30.65069422,0,0,0,0,0
45,2022-09-02,22,0,83.359,155.82,103.41,0.16,22.47,25.76,197.94,781.607,0,485.349,741.8601993,760.9673281,696.2563896,668.1222447,628.4887531,480.6605026,458.3066447,518.3123379,362.2046529,534.2924446,93.6653967,50.94576707,60.58880829,22.49565677,66.08357193,0,0,0,0,0
46,2022-09-02,23,0,83.361,155.88,82.97,0,0,0,205.26,739.239,0,444.501,743.3585364,705.3299112,662.9005439,690.3447822,604.8108707,455.4849944,456.9132257,395.199861,588.8825566,532.7344479,107.710428,45.14155182,121.7479103,25.72073551,231.1881652,0,0,0,0,0
47,2022-09-02,24,0,83.337,155.89,82.62,0,0,0,205.69,704.951,0,444.917,674.2613785,706.1736739,671.2559708,700.0293753,892.6902703,407.0869899,537.0385291,447.7244467,542.0903898,223.7637672,70.77139381,47.66573691,64.00268143,113.3560698,0,0,0,0,0,0
48,2022-09-03,1,0,72.057,155.76,78.35,0,0,0,206.07,654.135,0,433.887,628.5617962,664.1104294,595.238467,636.3362434,854.199514,456.3544047,445.1565805,478.3655985,494.7960941,530.955503,67.12496006,88.2248072,29.10870606,55.74744632,0,0,0,0,0,0
49,2022-09-03,2,0,61.912,155.89,76.84,0.06,0,0,206.17,619.669,0,423.972,596.2354465,666.3507048,702.9121673,744.9032856,541.7533682,414.140287,442.5038447,444.1729798,590.7419584,463.910803,79.31714189,92.86653502,8.124559488,43.75761937,215.6175634,0,0,0,0,0
50,2022-09-03,3,0,42.099,155.83,93.9,0.02,0,0,193.59,594.251,0,391.519,599.3506344,567.8310787,502.0193839,609.9106089,461.8692181,432.9085103,430.2267044,409.9601262,291.0332273,280.8183096,68.61762338,99.96527503,50.35735665,105.0472592,52.81674329,0,0,0,0,0
51,2022-09-03,4,0,42.204,155.89,107.65,0,0,0,153.63,579.624,0,351.724,591.4080805,551.7945368,530.325658,709.2029358,384.4752506,406.365674,370.1047358,451.410836,405.7671612,379.9298836,66.52449798,117.5623765,33.69497033,72.3921564,84.09691581,0,0,0,0,0
52,2022-09-03,5,0,42.106,155.85,111.77,0,0,0,140.21,574.591,0,338.166,567.0134176,512.8227068,566.4765189,618.0995868,683.2374746,378.0801208,367.2836357,310.458935,388.5449665,601.7119254,88.78435178,55.18629314,31.09524776,56.74184364,131.1013678,0,0,0,0,0
53,2022-09-03,6,0,42.161,155.89,112.06,0.01,0,0,140.27,590.655,0,338.321,634.1586181,552.737109,610.1198544,609.4802003,694.1457426,315.766676,461.0848885,283.9512432,185.3465527,265.0353903,88.74349262,69.36698367,26.97016654,92.89687063,0,0,0,0,0,0
54,2022-09-03,7,0,42.2,155.89,85.75,0.16,0,0,184.34,618.796,1.802014077,382.43,531.4282831,559.8150358,624.6427019,631.9316162,622.3962365,407.3901073,438.7140828,331.5189079,507.9472327,351.7233992,76.48366766,137.6247253,81.49013673,106.1358234,138.3538574,15.26984423,29.80926871,66.30851143,84.86802678,140.5465728
55,2022-09-03,8,0,45.032,155.83,104.38,4.12,0,0,204.94,682.471,16.14236444,405.802,613.101113,629.3898716,627.2134116,689.0056873,673.5265326,375.6445829,357.281335,363.30139,455.0723288,463.4010517,128.6619048,89.96772791,152.0423199,151.8044146,72.55645771,17.33127996,31.87070443,68.36994716,86.9294625,142.6080085
56,2022-09-03,9,0,62.715,155.86,120.4,14.98,17.92,1.85,204.95,753.137,32.69987624,443.295,687.8766544,671.2472024,612.452585,685.9297575,714.5148286,382.6288787,285.0673515,421.471841,286.662568,322.155663,113.8528642,119.0154662,117.0386931,42.17282768,146.8476125,51.39099548,65.93041995,102.4296627,120.989178,176.6677241
57,2022-09-03,10,0,71.553,155.84,110.53,17.87,26,15.73,205.49,808.916,32.83395909,474.613,739.2499494,705.5484683,719.4713077,999.4638528,906.6836438,382.1961426,330.8403596,468.4094486,417.9508226,424.1862625,104.865495,116.4588636,61.92400901,67.37363392,64.03514229,80.83166895,95.37109342,131.8703361,150.4298515,206.1083975
58,2022-09-03,11,0,78.287,155.87,99.61,21.22,26,11.13,205.74,826.632,42.22001359,477.027,788.3325089,812.7890186,595.3101706,820.1904899,521.9607054,401.9019731,441.6140831,378.0601814,383.1063831,685.9609799,114.4213936,108.0044559,63.44102738,107.2968786,102.1863939,46.27283825,60.81226272,97.31150545,115.8710208,171.5495668
59,2022-09-03,12,0,78.284,156.53,104.83,17.32,26.98,0.24,205.77,831.431,50.72478681,467.804,696.4324517,795.5859732,762.9721826,710.0395988,662.0258985,396.0254941,452.0381331,517.7150493,349.102268,389.1071102,113.7817726,127.3079066,74.94931862,55.32606134,156.3051675,43.76060107,58.30002554,94.79926827,113.3587836,169.0373296
60,2022-09-03,13,0,78.522,156.12,110.86,11.62,26,0,205.78,829.488,45.67102609,466.422,776.364889,732.6342006,744.9595845,727.8093117,846.569924,385.1651214,437.5291414,347.3699058,509.0310666,300.4779601,122.5548878,129.8776505,149.8086722,106.693287,120.5823915,78.6197344,93.15915888,129.6584016,148.2179169,203.896463
61,2022-09-03,14,0,92.296,155.82,100.29,11.02,25.99,0,205.8,826.492,42.7850659,479.906,814.5603899,644.1593505,787.8916455,902.856421,767.60842,407.2258082,406.5865783,449.2724187,339.1105344,319.1802782,145.8585557,123.582418,133.0003196,163.6450015,197.1777908,75.95990611,90.49933059,126.9985733,145.5580887,201.2366347
62,2022-09-03,15,0,78.265,155.84,117.86,11.19,26,0,205.8,818.34,43.44603137,465.905,761.4316205,808.0666604,763.5605117,845.2027439,620.8102593,493.6850409,412.1677048,381.5303201,473.9880789,529.2475995,124.0961499,93.97852666,40.81465785,117.3853212,139.1791184,40.78648271,55.32590719,91.82514991,110.3846653,166.0632113
63,2022-09-03,16,0,78.145,155.86,81.43,15.45,25.98,0,205.85,800.017,48.27832216,465.835,837.272114,879.2740337,741.844159,881.9184214,1028.168967,492.3160036,403.8594362,427.090888,309.9576138,20.736865,68.72529243,63.70755171,103.8211506,82.92421143,161.3887428,92.24099734,106.7804218,143.2796645,161.8391799,217.5177259
64,2022-09-03,17,0,97.902,155.84,54.16,7.84,26,0,205.93,803.677,33.46764649,485.672,777.540497,727.4724735,662.8391389,810.0632334,944.6228481,511.5430846,424.8445109,223.2580871,510.2845889,402.1303764,69.7294068,68.95516462,106.1682638,83.59154781,0,53.89613723,68.4355617,104.9348044,123.4943198,179.1728658
65,2022-09-03,18,0,98.785,155.77,60.92,4.22,26,4.92,206.11,805.849,27.1472558,491.585,816.5914296,853.7401233,732.466184,763.9323753,951.9845907,476.3912924,523.2988388,429.6991776,370.0215302,448.071196,74.62094217,77.07491964,132.0977797,107.7567933,75.06573955,58.96710448,73.50652896,110.0057717,128.565287,184.2438331
66,2022-09-03,19,0,88.468,155.93,67.44,1.01,26,47.93,205.93,800.102,3.580513297,524.258,841.1909696,883.7789057,798.1447249,777.3969683,785.0070048,514.3324653,600.6277475,623.9714991,489.5385505,461.2947571,81.8706258,79.23078761,91.34897056,48.55596082,28.53389494,7.259479641,21.79890411,58.29814684,76.85766218,132.5362082
67,2022-09-03,20,0,83.373,155.74,74.29,0.99,26,68.73,205.67,804.952,0,539.513,777.6815675,790.0448964,886.976011,880.8774667,896.9785278,499.2984604,488.9258479,547.4671383,549.077645,294.2861732,95.64152208,80.26029543,113.6766963,62.89029568,53.85914635,0,0,0,0,0
68,2022-09-03,21,0,83.319,155.81,111.99,0.02,26,26.2,205.25,784.446,0,496.579,794.2298782,829.7225712,739.0642134,813.1153306,665.2761726,505.7802083,561.1402719,597.7327477,674.3828536,493.4687193,80.86104767,47.8088382,73.88159356,53.28814414,87.9152202,0,0,0,0,0
69,2022-09-03,22,0,83.285,155.84,89.06,0,26.01,0,205.21,750.206,0,470.345,746.698945,764.1328808,834.032531,671.1916285,623.8773729,481.4361615,587.5691973,381.728141,447.0308975,435.6420136,44.56572426,12.48259374,64.85277426,108.0320404,140.757882,0,0,0,0,0
70,2022-09-03,23,0,83.385,155.82,88.4,0,6.75,0,205.35,712.29,0,451.305,709.1930876,754.3820141,842.5606367,723.942404,966.3406861,458.7017187,460.8078049,537.4357458,527.0624143,368.3519951,71.34161944,61.78361415,9.786775343,18.41036103,58.18490575,0,0,0,0,0
71,2022-09-03,24,0,83.439,155.89,69.21,0,0,0,205,686.119,0,444.329,678.2304084,584.6904242,801.737487,637.1105087,778.5389902,441.996452,408.1494432,389.5612358,410.8578973,440.7871303,60.66178443,77.18100196,97.50786816,104.3836178,73.38597134,0,0,0,0,0
72,2022-09-04,1,0,76.647,155.8,58.12,0,0,0,204.92,641.198,0,437.367,688.5067408,660.5733789,646.0119866,572.8951445,620.6689723,428.6913204,496.4241634,601.9945246,311.8178913,270.9500779,69.07395268,53.43619769,45.11985128,46.44288324,101.24594,0,0,0,0,0
73,2022-09-04,2,0,47.687,155.96,76.42,0,0,0,195.23,606.982,0,398.877,616.4431605,566.6590581,676.5880297,468.9340862,597.1017529,408.5563075,545.6286532,393.5750062,588.2999457,261.7458045,74.3307475,66.40593237,21.76175937,21.7158663,100.972926,0,0,0,0,0
74,2022-09-04,3,0,42.136,155.79,75.86,0,0,0,184.43,582.811,0,382.356,638.4846451,600.806052,607.500599,606.009468,571.5536557,346.4625155,399.6710825,519.3664795,261.3038828,459.2151777,66.3526442,40.84445678,82.76166199,145.9180225,50.30511057,0,0,0,0,0
75,2022-09-04,4,0,42.156,155.9,79.17,0,0,0,183.31,569.305,0,381.366,542.6405138,553.3374692,534.3339073,621.7999897,728.7207559,356.4268769,436.9258616,281.2361562,264.7360457,328.3126663,51.08743007,55.76370745,70.19662916,0,1.476698754,0,0,0,0,0
76,2022-09-04,5,0,42.296,155.88,78.54,0,0,0,158.93,563.966,0,357.106,587.8911796,493.2856213,626.7361393,522.4383961,479.8143094,331.57446,273.4645137,351.2991488,289.1411191,235.7930498,44.66717524,74.08212111,32.23835038,48.89049905,163.3526929,0,0,0,0,0
77,2022-09-04,6,0,42.085,155.86,80.43,0.01,0,0,162.5,574.691,0,360.445,597.4669987,551.5189368,618.5770556,588.9228781,710.4740553,305.5303931,357.3078157,251.1343088,434.5217337,228.784967,75.57557261,92.89772225,58.38155713,80.71617041,8.953291929,0,0,0,0,0
78,2022-09-04,7,0,42.189,155.83,94.13,1.26,0,0,182.6,591.636,3.623858102,380.619,602.1317269,611.3093992,693.6899189,547.0530667,563.3444198,326.7556648,274.4279776,191.5143711,302.9303994,439.4210976,34.55234193,26.09505385,71.43286261,9.540746213,156.8016214,8.683620252,10.55617625,30.38848678,38.28116551,61.95920172
79,2022-09-04,8,0,42.103,155.94,111.13,21.82,0,0,175.59,615.204,19.18403584,373.633,578.6533091,593.2370427,688.496164,607.1889744,370.0520315,293.2799047,283.8194697,309.3542917,427.2005626,230.4037861,65.04814612,24.47510662,52.5167402,0,63.69462762,13.47641716,15.34897316,35.18128369,43.07396242,66.75199863
80,2022-09-04,9,0,55.202,135.97,108.1,50.8,0,0,143.09,654.683,52.19566242,334.262,612.6226508,550.2810169,459.5765811,542.9789361,732.5657028,362.7416077,284.5227182,446.6815858,392.9899242,768.3490524,45.5034017,75.33481655,27.65736729,45.01446452,0,53.11674524,54.98930124,74.82161177,82.7142905,106.3923267
81,2022-09-04,10,0,62.669,148.51,116.02,44.71,0,4.12,159.42,718.246,43.61728838,374.719,615.5501004,620.3237617,624.5688082,678.223447,844.5491054,347.5012496,450.04202,165.5354007,365.0516799,34.14021499,71.51820526,73.97913437,80.71186534,103.9726651,61.90073116,81.79499714,83.66755314,103.4998637,111.3925424,135.0705786
82,2022-09-04,11,0,70.359,155.8,104.49,36.7,0,3.93,196.85,760.944,53.81299487,426.939,722.2457884,805.1236114,753.5541587,878.0235001,662.0196488,347.8132323,465.6521102,355.0098895,266.7854808,328.3981568,75.35173468,63.05875269,0,45.91713875,168.7367962,131.9661251,133.8386811,153.6709916,161.5636704,185.2417066
83,2022-09-04,12,0,71.895,155.88,110.26,54.4,7.92,0,186.98,749.913,101.8921473,422.675,775.3132534,802.8711817,675.4855457,802.5420058,754.7299591,432.7692343,545.643071,407.2556797,357.2316137,444.4501443,57.55660628,45.16665649,100.8818867,81.32937207,97.30481246,50.1714314,52.0439874,71.87629792,79.76897666,103.4470129
84,2022-09-04,13,0,53.375,155.83,129.18,63.58,24.93,0,170.32,754.002,106.510407,404.455,765.2076818,700.9330554,750.171918,830.8039345,594.0257225,464.5531926,486.9304753,474.9062812,371.4256569,294.2699284,66.74155726,88.05925904,72.61247821,11.72278058,0,22.96113243,24.83368842,44.66599895,52.55867768,76.23671389
85,2022-09-04,14,0,56.119,155.85,133.17,46.4,26,0,183.31,779.013,75.41575847,421.279,768.8678039,807.2208195,896.3815289,790.2219385,860.4192708,431.0571175,492.5914772,480.5023987,437.1404532,505.1986113,121.390149,128.1963535,152.6567148,123.6852765,155.9747403,61.79284348,63.66539948,83.49771,91.39038874,115.0684249
86,2022-09-04,15,0,62.806,155.79,99.85,66.18,26,0,183.5,753.75,82.73062867,428.096,767.3908207,768.336416,775.2459487,733.7178248,704.98439,497.8034177,471.433186,483.7490662,484.7050164,644.8607655,87.14306811,117.4090084,73.4649715,0,126.7630856,0,0,7.990562446,15.88324118,39.56127739
87,2022-09-04,16,0,69.222,155.86,78.18,58,26,0,190.69,760.161,67.7080936,441.772,782.8003636,756.3799951,660.7093067,757.0425527,901.5862341,518.3235886,501.706825,495.4431195,397.3238101,567.3299387,54.97621846,40.7515504,0,1.101168561,0,33.94971104,35.82226704,55.65457757,63.5472563,87.22529251
